TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.joda.time.field.UnsupportedDurationField,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,43,0.3,2,27,85,49978,1569120107499,0.8780487804878049,11111111100001111111111111111111111111011,0.8235294117647058,1111111111111101111111111111100000,1.0,111111111111111,12,1,3,1,0.8518518518518519,111111111111111000011111111,0.203125,0000000011100000000101100000000000000010110010000000000000110010,1.0,1111111111111111111111,0.45454545454545453,0011001000011100001111,0.8235294117647058,1111111111110111111111111111100000
